Odalys City Paris XVII,109,17th arr.,3.1 miles,8,Very good,NA,3778
Hotel Opera Maintenon,182,1st arr.,1 miles,8.3,Very good,NA,1123
Les Petits Carreaux,NA,2nd arr.,Metro access,9.1,Superb,9.4,92
Hôtel Edgar Quinet,106,14th arr.,1.6 miles,6.8,Review score,NA,1152
HostnFly apartments - Superb apartment in the heart of the Batignolles,76,17th arr.,2.6 miles,NA,Review score,NA,NA
Hôtel Des Fontaines,90,3rd arr.,0.7 miles,5.9,Review score,NA,907
Victoires Opera,202,2nd arr.,0.6 miles,7.5,Good,NA,322
Hotel CIS Paris Maurice Ravel,99,12th arr.,3 miles,7.4,Good,NA,539
TOUR EIFFEL SAINT DOMINIQUE PARIS,197,7th arr.,2.2 miles,5.5,Review score,NA,8
Résidence Bastille Liberté,NA,11th arr.,Metro access,9,Superb,9.5,294
HostnFly apartments - Very beautiful flat close to Pereire,89,17th arr.,3.1 miles,NA,Superb,NA,NA
Hôtel De Paris,93,9th arr.,1.6 miles,6.8,Review score,NA,599
Hôtel Square Louvois,311,2nd arr.,1.1 miles,9.1,Superb,9.4,597
Nouvel Hôtel Paris 18,78,18th arr.,2.1 miles,5.5,Review score,NA,1177
Hotel Pulitzer Paris,145,9th arr.,1.2 miles,8.6,Fabulous,NA,633
Chez Colette Paris Canal St Martin,167,10th arr.,1.1 miles,NA,Fabulous,NA,NA
05 - Parisian Design Loft,202,2nd arr.,0.6 miles,7.4,Good,NA,29
Rue Coquilliere by Onefinestay,NA,1st arr.,Metro access,NA,Good,NA,NA
Hôtel de l'Europe,82,17th arr.,2.8 miles,6.7,Review score,NA,209
VILLA MADEMOISELLE,170,15th arr.,2.6 miles,8.8,Fabulous,NA,148
Tour Eiffel INVALIDES 2 PARIS,166,7th arr.,2 miles,4.7,Review score,NA,9
Hôtel Flor Rivoli,125,1st arr.,"1,800 feet",7.5,Good,9.3,624
Hotel France Albion,127,9th arr.,1.6 miles,8.8,Fabulous,NA,730
Hotel Royal Bergère,105,9th arr.,1.2 miles,6.8,Review score,NA,556
Eiffel Tower Family - AC - Wifi,NA,7th arr.,Metro access,8.9,Fabulous,9.8,70
Hotel Montpensier,153,1st arr.,0.9 miles,7.6,Good,NA,1219
Le Mathurin Hotel & Spa,333,8th arr.,1.7 miles,8.8,Fabulous,NA,885
MONTPARNASSE DUTOT,155,15th arr.,2.4 miles,5.2,Review score,NA,8
Royal Fromentin,138,9th arr.,2 miles,7.5,Good,NA,1508
ibis Styles Paris Gare du Nord TGV,137,10th arr.,1.6 miles,7.7,Good,NA,168
Hotel 29 Lepic,170,18th arr.,2.2 miles,8.2,Very good,9.3,752
Cozy Select,NA,13th arr.,Metro access,9.3,Superb,10,133
Montparnasse PARIS,135,15th arr.,1.7 miles,7.5,Good,NA,11
Suites & Hôtel Helzear Champs-Elysées,232,16th arr.,2.6 miles,8.1,Very good,NA,699
Hotel Des Arenes,177,5th arr.,0.8 miles,8,Very good,NA,2214
Hotel de Crillon,"1,334",8th arr.,1.6 miles,9.5,Exceptional,9.8,403
Generator Paris,148,10th arr.,1.7 miles,7.9,Good,NA,10172
Hôtel Aladin,69,13th arr.,1.5 miles,6.7,Review score,NA,1552
Quartier Notre Dame,NA,6th arr.,Metro access,8.9,Fabulous,9.8,73
Hotel Nation Montmartre,69,18th arr.,1.9 miles,6.9,Review score,NA,2183
Vaugirard shelter,104,6th arr.,1.5 miles,8.3,Very good,9.6,20
Les Boulevards Hotel et Studio,173,2nd arr.,0.9 miles,9.1,Superb,9.3,129
Familia Hotel,183,5th arr.,0.7 miles,7.9,Good,NA,1964
Hôtel Cordelia Opéra-Madeleine,251,8th arr.,1.6 miles,8.6,Fabulous,9.4,1252
Hotel Michelet Odeon,169,6th arr.,0.8 miles,8.2,Very good,9.4,720
La Maison Champs Elysées,380,8th arr.,2.1 miles,8.5,Very good,9.3,295
Quartier Notre Dame,NA,6th arr.,Metro access,8.9,Fabulous,9.8,73
HostnFly apartments - Charming apartment near Batignolles,83,17th arr.,2.7 miles,NA,Fabulous,NA,NA
Citadines Opéra Paris,250,2nd arr.,1.2 miles,8.2,Very good,NA,553
Astrid Hotel,139,17th arr.,3.1 miles,8.2,Very good,9.3,667
Sofitel Paris Le Faubourg,540,8th arr.,1.6 miles,8.6,Fabulous,9.3,485
Aéro,139,16th arr.,3.1 miles,8.2,Very good,NA,416
Grand Hotel des Balcons,142,6th arr.,0.7 miles,8.5,Very good,9.4,1168
Marceau apartment,NA,16th arr.,Metro access,9.3,Superb,NA,79
Roi de Sicile - Rivoli,330,4th arr.,"1,500 feet",9.5,Exceptional,9.5,133
HostnFly apartments - Splendid new modern studio Arc de Triomphe,82,16th arr.,3.1 miles,NA,Exceptional,NA,NA
Hotel Saint Dominique,249,7th arr.,2 miles,8.7,Fabulous,9.5,475
Hôtel Saint-Paul Rive-Gauche,308,6th arr.,0.7 miles,9.1,Superb,9.5,112
Timhotel Le Louvre,159,1st arr.,0.7 miles,7.4,Good,NA,784
"The Originals City, Hôtel Parisiana, Paris Gare de l'Est (Inter-Hotel)",125,10th arr.,1.4 miles,7,Good,NA,1035
The Pearl of Marais,NA,3rd arr.,Metro access,9.5,Exceptional,9.5,92
MONTMARTRE PARIS,155,18th arr.,1.9 miles,NA,Exceptional,NA,NA
Hôtel Montholon,140,9th arr.,1.4 miles,8.1,Very good,NA,794
Hôtel Bienvenue,138,9th arr.,1.4 miles,8.1,Very good,NA,568
Majestic Apartments Champs Elysées,945,16th arr.,2.8 miles,8.8,Fabulous,9.8,29
Heart of Butte Aux Cailles,86,13th arr.,1.9 miles,6.2,Review score,NA,5
CMG Premium Tour Eiffel - VI,187,16th arr.,3 miles,7,Good,NA,8
Montparnasse Studio Deluxe,NA,14th arr.,Metro access,9.1,Superb,9.7,47
Denfert-Montparnasse,106,14th arr.,1.9 miles,7.6,Good,NA,867
Hotel Le 10 BIS,166,17th arr.,3.1 miles,9,Superb,NA,397
Champs Elysées - Ponthieu - Appartment,128,8th arr.,2.2 miles,NA,Superb,NA,NA
Exe Paris centre,120,8th arr.,1.9 miles,7.9,Good,NA,1321
alfa hotel paris nation,72,11th arr.,1.9 miles,7.9,Good,NA,1094
Le Bristol Paris - an Oetker Collection Hotel,"1,167",8th arr.,2 miles,9.5,Exceptional,9.7,141
Passy Eiffel,157,16th arr.,3.1 miles,8.7,Fabulous,9.5,606
Nice cosy apartment in the 13th,NA,13th arr.,Metro access,NA,Fabulous,NA,NA
Studio de charme neuf proche Tour Eiffel et Champs Elysées ( A08Bis1),193,7th arr.,2.3 miles,7.4,Good,9.4,67
Timhotel Palais Royal,144,2nd arr.,0.9 miles,8.1,Very good,NA,981
Hotel Celtic,105,14th arr.,1.6 miles,6.8,Review score,NA,1185
Hotel Delarc,206,8th arr.,2.2 miles,7,Good,NA,1515
Francois 1er,179,8th arr.,2.5 miles,8.7,Fabulous,9.6,457
Hôtel Palais De Chaillot,139,16th arr.,3 miles,8.7,Fabulous,9.4,664
Studio Saint Sulpice,NA,6th arr.,Metro access,8.9,Fabulous,9.7,71
Hotel Restaurant Au Boeuf Couronné,181,19th arr.,2.8 miles,8.8,Fabulous,NA,1086
Hôtel Kleber Champs-Elysées Tour-Eiffel Paris,196,16th arr.,2.8 miles,7.9,Good,NA,458
Hôtel du Maine,121,14th arr.,2 miles,7,Good,NA,1261
Central Hotel Paris,139,14th arr.,1.7 miles,8.1,Very good,9.3,1175
Hotel Beausejour,138,11th arr.,1.2 miles,6.8,Review score,NA,995
Buddha-Bar Hotel Paris,540,8th arr.,1.7 miles,8.7,Fabulous,9.3,360
CMG Montorgueil II,NA,2nd arr.,Metro access,6.4,Review score,NA,41
HostnFly apartments - Charming apt near Les Buttes - Chaumont,83,19th arr.,1.9 miles,NA,Review score,NA,NA
Hotel Saint Petersbourg Opera,256,9th arr.,1.5 miles,8.7,Fabulous,9.5,1838
Prince Albert Montmartre,94,18th arr.,2.6 miles,8.3,Very good,NA,761
MOTTE PICQUET 3 PARIS,202,15th arr.,2.7 miles,NA,Very good,NA,NA
Oceania Paris Porte De Versailles,229,15th arr.,3.1 miles,8,Very good,NA,2241
Hotel Haussmann Saint Augustin,188,8th arr.,1.9 miles,8.7,Fabulous,NA,276
Appartement Petits Champs,NA,1st arr.,Metro access,8.9,Fabulous,10,85
Bed & Coworking,158,11th arr.,1.7 miles,NA,Fabulous,NA,NA
CMG Tour Eiffel / Maison de la Radio,100,16th arr.,3.1 miles,NA,Fabulous,NA,NA
HostnFly apartments - Beautiful & cozy apartment near the Louvre,118,7th arr.,1.1 miles,NA,Fabulous,NA,NA
Odeon Hotel,177,6th arr.,0.7 miles,8.2,Very good,9.6,596
FLAAT-CHAMPS ELYSEES III,278,8th arr.,2.4 miles,8.5,Very good,10,5
HostnFly apartments - Superb apt Belleville,78,10th arr.,1.4 miles,NA,Very good,NA,NA
Villa des Ambassadeurs,150,16th arr.,2.9 miles,8,Very good,NA,360
Appartement Lumineux Paris 13,NA,13th arr.,Metro access,8.2,Very good,NA,23
Citadines Didot Montparnasse,208,14th arr.,2.6 miles,7.6,Good,NA,790
CMG Solidarité,70,19th arr.,2.7 miles,8.2,Very good,NA,3
Flaat- Eiffel Tower,256,16th arr.,3.1 miles,NA,Very good,NA,NA
Hotel des Grands Boulevards,310,2nd arr.,1 miles,9.2,Superb,9.5,294
Hotel Square,185,16th arr.,3.1 miles,8,Very good,NA,233
Novotel Paris Vaugirard Montparnasse,177,15th arr.,2.5 miles,7.8,Good,NA,1633
41-Atelier Star Wars,NA,2nd arr.,Metro access,7.4,Good,NA,41
Novotel Paris Centre Gare Montparnasse,210,15th arr.,2.1 miles,8.2,Very good,NA,1968
Hôtel Brittany,120,9th arr.,1.5 miles,8.2,Very good,NA,584
Picasso loved this area,166,6th arr.,"2,600 feet",NA,Very good,NA,NA
Hôtel Le Bellechasse Saint-Germain,215,7th arr.,1.3 miles,8.7,Fabulous,9.6,411
Studio in Centre of Paris!!,177,3rd arr.,0.9 miles,5.8,Review score,NA,16
Modern Hôtel Montmartre,100,18th arr.,2.2 miles,8.1,Very good,NA,1334
Sweet Inn Champs Elysees Ponthieu,NA,8th arr.,Metro access,8,Very good,9.8,43
Hôtel Pastel Paris,155,16th arr.,3 miles,8.4,Very good,9.3,274
Louvre Saint Eustache Paris,389,1st arr.,0.6 miles,NA,Very good,NA,NA
Le Mireille,99,17th arr.,2.7 miles,8.6,Fabulous,NA,1055
Novotel Paris Les Halles,309,1st arr.,"1,950 feet",8.8,Fabulous,9.4,3451
Hotel Montmartre Clignancourt,155,18th arr.,1.9 miles,6.8,Review score,NA,1504
Hotel Albe Bastille,141,12th arr.,1.2 miles,8.5,Very good,NA,1085
Le 105 bis Eiffel,NA,15th arr.,Metro access,8.6,Fabulous,9.6,11
Pax Hotel Paris 18e,77,18th arr.,2.1 miles,6.7,Review score,NA,308
Hotel Des Saints Peres - Esprit de France,270,6th arr.,1 miles,8.9,Fabulous,9.6,529
HostnFly apartments - Superb apartment next to the Canal St-Martin,97,10th arr.,1.2 miles,NA,Fabulous,NA,NA
Eiffel Villa Garibaldi,119,15th arr.,2.2 miles,7.1,Good,NA,676
Timhotel Paris Place D’Italie,109,13th arr.,1.8 miles,8.2,Very good,NA,1057
Kyriad Paris 10 - Canal Saint Martin - République,80,10th arr.,1.2 miles,7.6,Good,NA,1876
Home Sweet Home,233,3rd arr.,"3,100 feet",7.4,Good,NA,140
"Bright, modern 3 rooms apartment in Paris 5th arrondissement with open view",NA,5th arr.,Metro access,NA,Good,NA,NA
Hotel The Peninsula Paris,"1,167",16th arr.,2.8 miles,9.4,Superb,9.6,379
Hipotel Paris Bastille Saint Antoine,81,12th arr.,1.4 miles,6.5,Review score,NA,1468
La Vieille France,83,10th arr.,1.6 miles,5.9,Review score,NA,447
Boutique Hotel de la Place des Vosges,183,4th arr.,0.7 miles,8,Very good,9.3,656
The Chess Hotel,214,9th arr.,1.3 miles,8.6,Fabulous,9.3,560
HotelHome Paris 16,243,16th arr.,3.7 miles,8.5,Very good,NA,332
Rue Cognacq Jay by Onefinestay,NA,8th arr.,Metro access,NA,Very good,NA,NA
HostnFly apartments - Gorgeous apartment near the Arc de Triomphe,208,17th arr.,3.1 miles,NA,Very good,NA,NA
myapartmentparis,106,10th arr.,1.2 miles,8.2,Very good,10,4
Belle-Inn Ferronnerie,208,1st arr.,"2,150 feet",7.6,Good,9.3,22
Caulaincourt Montmartre by Hiphophostels,87,18th arr.,2.4 miles,8.1,Very good,NA,1177
HostnFly apartments - Spaceful apt near from Bastille,132,11th arr.,0.9 miles,NA,Very good,NA,NA
Quai de JEMMAPES - Gare de l'est,183,10th arr.,1.5 miles,8.4,Very good,NA,8
Seine Champs-Elysées,NA,8th arr.,,NA,Very good,NA,NA
Appartement Alésia - Harmonie,148,15th arr.,2.6 miles,NA,Very good,NA,NA
Hotel Prince Albert Louvre,154,1st arr.,1.1 miles,7.9,Good,9.5,1192
Top Apartment Etoile av Ternes Paris,163,17th arr.,3 miles,NA,Good,NA,NA
Hipotel Paris Montmartre Gare du Nord,79,18th arr.,2.7 miles,5.4,Review score,NA,1425
Hotel Eden,167,15th arr.,2.6 miles,8.3,Very good,NA,463
HostnFly apartments - Charming bright studio near Sacré Coeur,90,18th arr.,2.5 miles,NA,Very good,NA,NA
Gorgeous Design Apartment 5P - Bastille,NA,11th arr.,Metro access,NA,Very good,NA,NA
Bertha,83,17th arr.,2.2 miles,6.7,Review score,NA,759
Hotel Modern Est,96,10th arr.,1.4 miles,7.3,Good,NA,940
Hôtel Du Jeu De Paume,464,4th arr.,"2,150 feet",9,Superb,9.8,359
Hotel Beaugrenelle Tour Eiffel,146,15th arr.,2.8 miles,7.9,Good,NA,502
Renaissance Paris Le Parc Trocadero Hotel,310,16th arr.,3.1 miles,7.7,Good,NA,103
Hôtel Beauchamps,197,8th arr.,2.2 miles,8,Very good,NA,1509
Hôtel le Clos de Notre Dame,199,6th arr.,"2,300 feet",8.3,Very good,9.7,539
Seine Champs-Elysées,NA,8th arr.,,NA,Very good,NA,NA
Verlain,158,11th arr.,1.3 miles,8,Very good,NA,1026
Best Western Hôtel Littéraire Arthur Rimbaud,199,10th arr.,1 miles,8.3,Very good,NA,289
Champs Elysées Arc de Triomphe Apartment,261,16th arr.,2.9 miles,8.3,Very good,NA,29
Appartement Rodier Paris,189,9th arr.,1.6 miles,7.3,Good,NA,32
Hotel Excelsior Latin,149,5th arr.,0.7 miles,8.1,Very good,NA,1557
Dauphine Saint Germain,306,6th arr.,"3,100 feet",8.3,Very good,9.5,417
Gorgeous Design Apartment 5P - Bastille,NA,11th arr.,Metro access,NA,Very good,NA,NA
Pavillon Louvre Rivoli,166,1st arr.,0.9 miles,7,Good,NA,250
FIAP Jean Monnet,114,14th arr.,1.9 miles,8.2,Very good,NA,403
Moris Grands Boulevards,132,10th arr.,0.9 miles,8.3,Very good,NA,482
TOUR EIFFEL BEAUGRENELLE 4 PARIS,215,15th arr.,3 miles,NA,Very good,NA,NA
Villa Luxembourg,266,6th arr.,1.4 miles,7.9,Good,NA,934
Le Chalgrin,150,16th arr.,3.1 miles,8.2,Very good,NA,80
Le Vintage,NA,6th arr.,Metro access,8.3,Very good,NA,40
Unic Renoir Saint Germain,148,14th arr.,1.6 miles,7,Good,NA,1946
YOOMA Urban Lodge,153,15th arr.,3.1 miles,8.3,Very good,NA,4753
Avia Hôtel Saphir Montparnasse,210,15th arr.,2 miles,7.5,Good,NA,1196
Bailli De Suffren,162,15th arr.,2.1 miles,8.2,Very good,NA,626
Hotel Pax Opera,199,9th arr.,1.4 miles,7.7,Good,NA,942
Hotel de France Invalides,167,7th arr.,2 miles,8.3,Very good,NA,348
3 people - Place des Vosges Paris by Weekome,NA,3rd arr.,Metro access,NA,Very good,NA,NA
Hôtel Plaza Étoile,226,17th arr.,2.9 miles,8.1,Very good,9.4,685
Louvre Marsollier Opera,175,2nd arr.,1.1 miles,8.3,Very good,NA,512
1K Paris,300,3rd arr.,0.8 miles,8.2,Very good,NA,792
Hotel Trinité Haussmann,189,9th arr.,1.8 miles,8.2,Very good,NA,468
Apollinaire,190,14th arr.,1.6 miles,8.3,Very good,9.3,990
Apollinaire,190,14th arr.,1.6 miles,8.3,Very good,9.3,990
Hotel de Neuve by Happyculture,275,4th arr.,"3,100 feet",8.1,Very good,NA,191
3 people - Place des Vosges Paris by Weekome,NA,3rd arr.,Metro access,NA,Very good,NA,NA
Aparthotel Adagio Access Paris Reuilly,205,12th arr.,1.6 miles,8.3,Very good,NA,1333
Hotel Elysa-Luxembourg,199,5th arr.,0.9 miles,8.1,Very good,9.3,1169
Hotel Vivienne,222,2nd arr.,1.1 miles,8.2,Very good,NA,2353
Kyriad Hotel XIII Italie Gobelins,94,13th arr.,1.6 miles,8.2,Very good,NA,2602
Hotel des Pyrénées,130,20th arr.,2 miles,8,Very good,NA,1344
Beautiful Belleville Hôtel & Hostel,113,19th arr.,1.7 miles,8.2,Very good,NA,2004
Appartement Cherche-Midi,NA,6th arr.,Metro access,8.9,Fabulous,10,18
Holiday Inn Paris Elysées,230,8th arr.,2 miles,8.2,Very good,NA,298
Hôtel du Palais Bourbon,211,7th arr.,1.6 miles,8,Very good,NA,582
Ibis Styles Paris Massena Olympiades,120,13th arr.,2.5 miles,8.2,Very good,NA,2388
Hotel Elysée Gare de Lyon,131,12th arr.,1.1 miles,8.2,Very good,NA,1153
Hotel de Paris Saint Georges,104,9th arr.,1.8 miles,7.3,Good,NA,1070
Hôtel De La Paix,178,15th arr.,3.1 miles,8.2,Very good,NA,1034
Louvre Parisian ChicSuites,NA,1st arr.,Metro access,8.4,Very good,9.5,75
ZE Hotel,155,9th arr.,1.6 miles,8.2,Very good,NA,220
Melia Paris Champs Elysées,160,16th arr.,3.1 miles,8.2,Very good,NA,253
Villa Alessandra,263,17th arr.,3 miles,8.2,Very good,NA,505
Grand Hôtel Des Gobelins,166,13th arr.,1.3 miles,8.2,Very good,NA,1467
Five Boutique Hotel Paris Quartier Latin,169,5th arr.,1.3 miles,7.9,Good,NA,552
Hotel Bastille Speria,170,4th arr.,0.8 miles,8.2,Very good,9.3,780
New Spacious Parisian Style Families & Friends T,NA,2nd arr.,Metro access,9,Superb,9.6,6
Appart'City Paris La Villette,128,19th arr.,2.6 miles,7.1,Good,NA,1409
ibis Paris Montmartre 18ème,129,18th arr.,2.2 miles,8,Very good,NA,5494
Toureifelchampselysee,200,16th arr.,3.1 miles,8.2,Very good,9.3,17
Hôtel Chateaubriand,195,8th arr.,2.5 miles,7.3,Good,NA,82
Daunou Opéra,221,2nd arr.,1.2 miles,8.2,Very good,9.3,1056
Kyriad Hotel XIII Italie Gobelins,94,13th arr.,1.6 miles,8.2,Very good,NA,2599
Hôtel Chateaubriand,195,8th arr.,2.5 miles,7.3,Good,NA,82
Excelsior Lodging - Luxury flat rue St. Honoré,NA,1st arr.,Metro access,NA,Good,NA,NA
Median Paris Porte de Versailles,199,15th arr.,3.1 miles,8.1,Very good,NA,1124
Ibis Styles Paris Massena Olympiades,120,13th arr.,2.5 miles,8.2,Very good,NA,2387
Pied à Terre - Oberkampf,210,11th arr.,1.1 miles,8.2,Very good,NA,5
Lodge In,120,13th arr.,2.7 miles,7.1,Good,NA,4701
ibis Paris Père Lachaise,135,11th arr.,1.6 miles,8.2,Very good,NA,546
Pratic Hotel,152,4th arr.,"2,800 feet",7.8,Good,9.3,1386
Appartement Rue Guersant,NA,17th arr.,,8.9,Fabulous,NA,4
Hotel Eiffel Segur,180,15th arr.,2.2 miles,8.2,Very good,NA,300
Hotel Opéra Vivaldi,189,9th arr.,1.3 miles,7.1,Good,NA,990
Est Hotel,116,10th arr.,1.2 miles,7.9,Good,NA,3408
Hotel 29 Lepic,170,18th arr.,2.2 miles,8.2,Very good,9.3,751
Pavillon Nation,197,11th arr.,2.2 miles,8.1,Very good,NA,879
Hôtel Tivoli,156,17th arr.,2.9 miles,8.2,Very good,NA,537
Appartement le Méridien,NA,14th arr.,Metro access,8.7,Fabulous,NA,70
L'Amiral,139,15th arr.,2.5 miles,8.2,Very good,NA,977
The heart of Montmartre,278,18th arr.,2.2 miles,7.4,Good,NA,35
Avenir Hotel Montmartre,125,9th arr.,1.8 miles,7.2,Good,NA,1615
Zazie Hôtel,110,12th arr.,1.6 miles,8.2,Very good,NA,590
Hôtel Lodge du Centre,189,9th arr.,1.2 miles,8.2,Very good,NA,1122
Aéro,139,16th arr.,3.1 miles,8.2,Very good,NA,416
Appart cosy 2 pièces (4 Pers) Panthéon/Mouffetard,NA,5th arr.,Metro access,NA,Very good,NA,NA
Gavarni,180,16th arr.,3.1 miles,8.2,Very good,NA,423
HostnFly apartments - Superb apartment Porte Maillot,242,17th arr.,3.1 miles,NA,Very good,NA,NA
Grand Hôtel De L'Europe,83,10th arr.,1.4 miles,6.9,Review score,NA,1084
Timhotel Paris Place D’Italie,109,13th arr.,1.8 miles,8.2,Very good,NA,1057
Hipotel Paris Belleville Gare de l'Est,49,10th arr.,1.6 miles,4.7,Review score,NA,3961
Amélie Hotel,153,7th arr.,2 miles,8.2,Very good,NA,586
Nord Est Hotel,99,10th arr.,1.5 miles,6.5,Review score,NA,709
paris romantique,NA,5th arr.,Metro access,8.9,Fabulous,10,47
Longchamp Elysées,168,16th arr.,3.1 miles,8.2,Very good,9.5,472
Hotel Châteaudun Opéra,190,9th arr.,1.5 miles,7.9,Good,NA,618
Hôtel Brittany,120,9th arr.,1.5 miles,8.2,Very good,NA,584
Hôtel Central Saint Germain,183,5th arr.,0.6 miles,8.2,Very good,9.5,559
Novotel Paris Centre Tour Eiffel,189,15th arr.,3.1 miles,7.6,Good,NA,3597
Wonderful flat Louvre Palais Royal,295,2nd arr.,0.8 miles,8.2,Very good,9.3,46
Git le cœur,NA,6th arr.,Metro access,9.2,Superb,9.7,30
Kyriad Hotel Paris Bercy Village,171,12th arr.,2.2 miles,8.2,Very good,NA,5033
CMG Suite Premium Tour Eiffel I,226,16th arr.,3 miles,8.2,Very good,NA,27
FLAAT-TROCADERO,195,16th arr.,3.1 miles,NA,Very good,NA,NA
HostnFly apartments - Charming apartment close to the Botanical Garden,111,13th arr.,1.4 miles,NA,Very good,NA,NA
Hôtel de Sèvres,163,6th arr.,1.4 miles,8.2,Very good,NA,122
HostnFly apartments - Superb studio centre Paris,97,10th arr.,1 miles,NA,Very good,NA,NA
HolidaysInParis-Bourg Tibourg II,NA,4th arr.,Metro access,9,Superb,9.5,82
Hôtel Joséphine by Happyculture,166,9th arr.,2 miles,8.2,Very good,NA,613
Hôtel Royal Opéra,238,8th arr.,1.6 miles,8.2,Very good,NA,771
Hotel Peyris Opera,229,9th arr.,1.2 miles,8.1,Very good,NA,1301
Windsor Home,199,16th arr.,3.1 miles,8.2,Very good,NA,169
HostnFly apartments - Very nice apartment near Oberkampf,81,11th arr.,1.1 miles,NA,Very good,NA,NA
Hôtel Sunny,165,5th arr.,1.4 miles,7.6,Good,NA,1273
Appartement Babylone,NA,7th arr.,Metro access,8,Very good,NA,42
Alba Opéra Hôtel,160,9th arr.,1.7 miles,8.2,Very good,NA,465
Modern's Hotel,89,12th arr.,1.1 miles,5,Review score,NA,1046
Citadines Opéra Paris,250,2nd arr.,1.2 miles,8.2,Very good,NA,553
Hôtel Victor Hugo Paris Kléber,120,16th arr.,3 miles,8.2,Very good,NA,220
Hôtel d'Albion,126,8th arr.,2 miles,7.8,Good,NA,541
BEAUGRENELLE 3 PARIS,200,15th arr.,3 miles,NA,Good,NA,NA
Best Western Aulivia Opéra,122,10th arr.,1.1 miles,7.9,Good,NA,578
97 - Urban Colonnes de Buren,NA,2nd arr.,Metro access,NA,Good,NA,NA
9Hotel Opera,189,9th arr.,1.4 miles,8.4,Very good,NA,883
CARNOT,167,17th arr.,3.1 miles,7.7,Good,9.7,33
CMG Deluxe Tour Eiffel I,187,16th arr.,3 miles,7.6,Good,NA,17
Hotel Bastille Speria,170,4th arr.,0.8 miles,8.2,Very good,9.3,779
Timhotel Nation,88,20th arr.,2.2 miles,6.8,Review score,NA,965
B&B Hôtel Paris Porte des Lilas,69,19th arr.,3 miles,7.7,Good,NA,3260
Apartment Poisson 5,NA,2nd arr.,Metro access,7.6,Good,9.4,72
Hotel Atelier Vavin,129,6th arr.,1.4 miles,7.5,Good,NA,392
Hotel Paris Louis Blanc,111,10th arr.,1.8 miles,7.6,Good,NA,679
Hotel Malte - Astotel,250,2nd arr.,1 miles,9,Superb,9.5,500
BASTILLE ROQUETTE PARIS,195,11th arr.,1 miles,6,Review score,NA,13
Campanile Paris 15 - Tour Eiffel,110,15th arr.,2.9 miles,6.8,Review score,NA,2926
Hôtel France d'Antin Opéra,226,2nd arr.,1.2 miles,8.8,Fabulous,9.6,312
PARIS 4TH- HOTEL DE VILLE - CENTER OF THE MARAIS,NA,4th arr.,Metro access,NA,Fabulous,NA,NA
Hotel Royal Elysées,153,16th arr.,2.9 miles,7,Good,NA,236
Pied à Terre - Oberkampf,210,11th arr.,1.1 miles,8.2,Very good,NA,5
HostnFly apartments - Apartment located in the center of Montmartre,79,18th arr.,2.4 miles,NA,Very good,NA,NA
Hôtel Derby Eiffel,153,7th arr.,2 miles,7.5,Good,NA,413
Hotel Floridor,99,14th arr.,1.9 miles,6.5,Review score,NA,1278
Hôtel de Sèvres,163,6th arr.,1.4 miles,8.2,Very good,NA,122
PARIS 6TH - SAINT HONORÉ - 6 PEOPLE,NA,1st arr.,Metro access,8.9,Fabulous,10,3
Hotel Louison,238,6th arr.,1.6 miles,8.7,Fabulous,NA,638
Mama Shelter Paris East,155,20th arr.,2.4 miles,8.3,Very good,NA,857
Hôtel Des 3 Nations,104,10th arr.,1 miles,6.7,Review score,NA,1880
Queen Mary Opera,178,8th arr.,1.6 miles,8.6,Fabulous,NA,360
Grand standing STUDIO Foch-Dauphine,147,16th arr.,3.1 miles,7.7,Good,NA,12
Hôtel Crimée,89,19th arr.,2.6 miles,7.9,Good,NA,786
Top Apartment OPERA Paris,222,8th arr.,1.6 miles,8.1,Very good,9.4,4
Renovated T2 near the Place d'Italie,NA,13th arr.,Metro access,NA,Very good,NA,NA
Le Marais Historic Cosy Apartment,111,3rd arr.,0.7 miles,7.2,Good,NA,62
Apollinaire,190,14th arr.,1.6 miles,8.3,Very good,9.3,990
HostnFly apartments - Splendid Apt near Jardin du Luxembourg,331,6th arr.,1.5 miles,NA,Very good,NA,NA
Hôtel du Théâtre by Patrick Hayat,121,17th arr.,2.3 miles,8.1,Very good,NA,509
La Chambre du Marais,349,3rd arr.,0.7 miles,9.3,Superb,9.6,385
Panam Hotel - Place Gambetta,133,20th arr.,2.2 miles,7.1,Good,NA,262
Simon's Boutique Hôtel - Ice Bar,NA,18th arr.,Metro access,NA,Good,NA,NA
HostnFly apartments - Charming cosy appt and comfort,115,15th arr.,3.1 miles,NA,Good,NA,NA
Tour Eiffel Gros Caillou,207,7th arr.,2.3 miles,7.4,Good,9.5,67
Danfert-Rochereau Apartment Balcony,167,14th arr.,2 miles,7.3,Good,NA,32
MAISON LE BAC,139,2nd arr.,0.9 miles,9.4,Superb,9.6,13
Hôtel Ambassadeur,89,17th arr.,2.7 miles,6.9,Review score,NA,898
Au Pacific Hotel,104,15th arr.,2.8 miles,7.8,Good,NA,3096
BEAUTIFUL FLAT NEAR EIFFEL TOWER,NA,7th arr.,Metro access,8.2,Very good,NA,17
Best Western Premier Opéra Liège,169,9th arr.,1.9 miles,8.1,Very good,NA,365
Montmartre Luxury & Design Parisian home,278,20th arr.,2.2 miles,NA,Very good,NA,NA
Avenue des Champs Elysées - Studio KS,331,8th arr.,2.4 miles,9.7,Exceptional,9.7,9
Hôtel Angleterre Etoile,139,16th arr.,3 miles,7.3,Good,NA,1012
